body_pre,inter_body,body_post,weight,dn_type,path,hops,motor_type
10360,803441,903643,3,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,803441,800158,2,DNa02,via_interneuron,2,Ti extensor MN
10360,803441,800290,1,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,803441,803684,1,DNa02,via_interneuron,2,MNad36
10360,813650,903642,15,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,813650,903643,14,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,813650,907256,5,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,813650,1050493413,5,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,813650,816022,3,DNa02,via_interneuron,2,MNhl29
10360,813650,807854,3,DNa02,via_interneuron,2,Sternal adductor MN
10360,813650,902962,3,DNa02,via_interneuron,2,Fe reductor MN
10360,813650,801693,3,DNa02,via_interneuron,2,Fe reductor MN
10360,813650,801335,2,DNa02,via_interneuron,2,MNhl59
10360,813650,800553,2,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,813650,800316,1,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,801371,801057,14,DNa02,via_interneuron,2,Tr flexor MN
10360,801371,804405,14,DNa02,via_interneuron,2,Ti flexor MN
10360,801371,801058,14,DNa02,via_interneuron,2,Tr flexor MN
10360,801371,910095,14,DNa02,via_interneuron,2,Tr flexor MN
10360,801371,805010,14,DNa02,via_interneuron,2,Ti flexor MN
10360,801371,924142,14,DNa02,via_interneuron,2,Tr flexor MN
10360,801371,817681,14,DNa02,via_interneuron,2,Tr flexor MN
10360,801371,802521,14,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801371,805568,14,DNa02,via_interneuron,2,Acc. ti flexor MN
10360,801371,907848,14,DNa02,via_interneuron,2,Acc. ti flexor MN
10360,801371,824315,14,DNa02,via_interneuron,2,Tr flexor MN
10360,801371,908673,14,DNa02,via_interneuron,2,ltm2-femur MN
10360,801371,812531,14,DNa02,via_interneuron,2,Acc. ti flexor MN
10360,801371,801761,14,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801371,905235,14,DNa02,via_interneuron,2,Acc. ti flexor MN
10360,801371,816222,14,DNa02,via_interneuron,2,Ti flexor MN
10360,801371,903363,14,DNa02,via_interneuron,2,Ti flexor MN
10360,801371,822013,10,DNa02,via_interneuron,2,Ti flexor MN
10360,801371,852673,8,DNa02,via_interneuron,2,ltm2-femur MN
10360,801371,902719,7,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,801371,817990,7,DNa02,via_interneuron,2,MNml78
10360,801371,801946,7,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,801371,1052521030,5,DNa02,via_interneuron,2,Acc. ti flexor MN
10360,801371,800230,4,DNa02,via_interneuron,2,MNml82
10360,801371,803499,3,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,801371,819203,2,DNa02,via_interneuron,2,Tr flexor MN
10360,801371,814983,2,DNa02,via_interneuron,2,MNml78
10360,801371,909371,2,DNa02,via_interneuron,2,Sternal adductor MN
10360,801371,800776,1,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,801371,800962,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801371,801813,1,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,801371,807395,1,DNa02,via_interneuron,2,MNml29
10360,801371,810720,1,DNa02,via_interneuron,2,Acc. tr flexor MN
10360,801371,856359,1,DNa02,via_interneuron,2,Sternotrochanter MN
10360,801371,820574,1,DNa02,via_interneuron,2,MNml83
10360,801371,830514,1,DNa02,via_interneuron,2,Ti extensor MN
10360,801371,903844,1,DNa02,via_interneuron,2,MNml80
10360,801371,905487,1,DNa02,via_interneuron,2,ltm MN
10360,802363,803314,14,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,802363,805313,14,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,802363,805410,14,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,802363,808011,14,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,802363,810535,1,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,802363,803698,1,DNa02,via_interneuron,2,Sternotrochanter MN
10360,802363,801469,1,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,802524,805745,6,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,802524,802072,5,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,802524,801824,2,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,802524,817210,2,DNa02,via_interneuron,2,Ta levator MN
10360,802524,801469,1,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,802524,811652,1,DNa02,via_interneuron,2,Fe reductor MN
10360,805697,800637,8,DNa02,via_interneuron,2,i1 MN
10360,805697,909371,3,DNa02,via_interneuron,2,Sternal adductor MN
10360,809663,903090,13,DNa02,via_interneuron,2,MNhl62
10360,809663,906235,13,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,809663,800316,13,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,809663,800290,2,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,809663,902962,1,DNa02,via_interneuron,2,Fe reductor MN
10360,909136,803314,12,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,909136,805313,12,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,909136,811652,11,DNa02,via_interneuron,2,Fe reductor MN
10360,909136,810535,8,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,909136,803830,5,DNa02,via_interneuron,2,Fe reductor MN
10360,909136,805410,4,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,909136,806403,4,DNa02,via_interneuron,2,MNnm14
10360,909136,808011,4,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,909136,806898,3,DNa02,via_interneuron,2,Fe reductor MN
10360,909136,801918,2,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,909136,801469,1,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,909136,801824,1,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,909136,835074,1,DNa02,via_interneuron,2,Fe reductor MN
10360,909136,805745,1,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,909136,803698,1,DNa02,via_interneuron,2,Sternotrochanter MN
10360,802330,800553,12,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,802330,902962,12,DNa02,via_interneuron,2,Fe reductor MN
10360,802330,800290,12,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,802330,905849,12,DNa02,via_interneuron,2,Tergotr. MN
10360,802330,801267,12,DNa02,via_interneuron,2,MNhl02
10360,802330,807854,12,DNa02,via_interneuron,2,Sternal adductor MN
10360,802330,801375,12,DNa02,via_interneuron,2,Sternotrochanter MN
10360,802330,801693,12,DNa02,via_interneuron,2,Fe reductor MN
10360,802330,801148,12,DNa02,via_interneuron,2,Sternotrochanter MN
10360,802330,939950,12,DNa02,via_interneuron,2,MNhl60
10360,802330,905792,12,DNa02,via_interneuron,2,MNhl01
10360,802330,800158,12,DNa02,via_interneuron,2,Ti extensor MN
10360,802330,808453,12,DNa02,via_interneuron,2,Tr extensor MN
10360,802330,801090,12,DNa02,via_interneuron,2,Sternotrochanter MN
10360,802330,800316,12,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,802330,907256,9,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,802330,903642,6,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,802330,1050493413,5,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,802330,903643,5,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,802330,905928,3,DNa02,via_interneuron,2,Tr flexor MN
10360,802330,807569,3,DNa02,via_interneuron,2,MNad31
10360,802330,805326,3,DNa02,via_interneuron,2,MNad32
10360,802330,801335,3,DNa02,via_interneuron,2,MNhl59
10360,802330,816022,2,DNa02,via_interneuron,2,MNhl29
10360,802330,869369,2,DNa02,via_interneuron,2,MNhl65
10360,802330,906235,2,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,802330,802252,1,DNa02,via_interneuron,2,MNad34
10360,802330,803684,1,DNa02,via_interneuron,2,MNad36
10360,802330,905661,1,DNa02,via_interneuron,2,Tr extensor MN
10360,802330,1050460102,1,DNa02,via_interneuron,2,Acc. ti flexor MN
10360,803176,803558,12,DNa02,via_interneuron,2,MNnm10
10360,803176,803765,12,DNa02,via_interneuron,2,MNnm09
10360,803176,806403,12,DNa02,via_interneuron,2,MNnm14
10360,803176,804245,12,DNa02,via_interneuron,2,FNM2
10360,803176,903153,12,DNa02,via_interneuron,2,MNnm13
10360,803176,803378,12,DNa02,via_interneuron,2,MNnm11
10360,803176,804343,4,DNa02,via_interneuron,2,ADNM2 MN
10360,803176,802151,3,DNa02,via_interneuron,2,MNnm03
10360,803176,802152,3,DNa02,via_interneuron,2,MNnm08
10360,803176,800474,2,DNa02,via_interneuron,2,MNhm42
10360,803176,801918,2,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,802118,800553,12,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,802118,802937,12,DNa02,via_interneuron,2,MNad63
10360,802118,1050493413,12,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,802118,903642,12,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,802118,902962,12,DNa02,via_interneuron,2,Fe reductor MN
10360,802118,800158,12,DNa02,via_interneuron,2,Ti extensor MN
10360,802118,907256,12,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,802118,807569,12,DNa02,via_interneuron,2,MNad31
10360,802118,807854,10,DNa02,via_interneuron,2,Sternal adductor MN
10360,802118,802980,9,DNa02,via_interneuron,2,MNad63
10360,802118,800290,9,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,802118,805326,7,DNa02,via_interneuron,2,MNad32
10360,802118,905928,6,DNa02,via_interneuron,2,Tr flexor MN
10360,802118,803684,6,DNa02,via_interneuron,2,MNad36
10360,802118,801362,5,DNa02,via_interneuron,2,MNad41
10360,802118,903643,4,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,802118,939950,4,DNa02,via_interneuron,2,MNhl60
10360,802118,801693,3,DNa02,via_interneuron,2,Fe reductor MN
10360,802118,802252,2,DNa02,via_interneuron,2,MNad34
10360,802118,803717,2,DNa02,via_interneuron,2,MNad35
10360,802118,809304,2,DNa02,via_interneuron,2,MNad45
10360,802118,869369,2,DNa02,via_interneuron,2,MNhl65
10360,802118,815958,1,DNa02,via_interneuron,2,Acc. tr flexor MN
10360,802118,816022,1,DNa02,via_interneuron,2,MNhl29
10360,802118,906235,1,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,800736,803499,12,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,800736,801761,12,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,800736,800962,12,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,800736,902719,12,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,800736,800776,12,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,800736,801477,12,DNa02,via_interneuron,2,MNml81
10360,800736,905145,12,DNa02,via_interneuron,2,Fe reductor MN
10360,800736,807395,12,DNa02,via_interneuron,2,MNml29
10360,800736,802521,12,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,800736,830514,12,DNa02,via_interneuron,2,Ti extensor MN
10360,800736,818996,12,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,800736,928579,12,DNa02,via_interneuron,2,Ti extensor MN
10360,800736,821769,10,DNa02,via_interneuron,2,Fe reductor MN
10360,800736,823132,8,DNa02,via_interneuron,2,Fe reductor MN
10360,800736,905235,2,DNa02,via_interneuron,2,Acc. ti flexor MN
10360,800736,802864,1,DNa02,via_interneuron,2,Sternotrochanter MN
10360,800736,856359,1,DNa02,via_interneuron,2,Sternotrochanter MN
10360,800736,820574,1,DNa02,via_interneuron,2,MNml83
10360,800736,824223,1,DNa02,via_interneuron,2,STTMm
10360,800736,811395,1,DNa02,via_interneuron,2,MNxm02
10360,812620,801824,12,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,812620,801469,12,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,812620,802072,12,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,812620,805745,10,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,812620,801918,4,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,812620,815854,2,DNa02,via_interneuron,2,Sternal adductor MN
10360,812620,924716,1,DNa02,via_interneuron,2,Tergotr. MN
10360,812620,817347,1,DNa02,via_interneuron,2,Tergotr. MN
10360,801682,803314,12,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,801682,805410,12,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801682,805313,12,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,801682,811652,12,DNa02,via_interneuron,2,Fe reductor MN
10360,801682,806898,12,DNa02,via_interneuron,2,Fe reductor MN
10360,801682,808011,12,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801682,810535,12,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,801682,804257,12,DNa02,via_interneuron,2,Ti extensor MN
10360,801682,813566,10,DNa02,via_interneuron,2,Fe reductor MN
10360,801682,803830,9,DNa02,via_interneuron,2,Fe reductor MN
10360,801682,817509,8,DNa02,via_interneuron,2,Acc. ti flexor MN
10360,801682,818719,8,DNa02,via_interneuron,2,Tr flexor MN
10360,801682,802072,7,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,801682,820110,7,DNa02,via_interneuron,2,Ta levator MN
10360,801682,801079,5,DNa02,via_interneuron,2,Sternotrochanter MN
10360,801682,815854,5,DNa02,via_interneuron,2,Sternal adductor MN
10360,801682,801918,5,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,801682,817595,4,DNa02,via_interneuron,2,Fe reductor MN
10360,801682,820668,3,DNa02,via_interneuron,2,Tr flexor MN
10360,801682,801469,3,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,801682,801824,3,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,801682,815678,2,DNa02,via_interneuron,2,Ti extensor MN
10360,801682,804245,1,DNa02,via_interneuron,2,FNM2
10360,801682,805745,1,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,801682,835074,1,DNa02,via_interneuron,2,Fe reductor MN
10360,801682,817347,1,DNa02,via_interneuron,2,Tergotr. MN
10360,801682,817640,1,DNa02,via_interneuron,2,Tr flexor MN
10360,801682,817210,1,DNa02,via_interneuron,2,Ta levator MN
10360,801682,914655,1,DNa02,via_interneuron,2,Tr flexor MN
10360,801682,1050015101,1,DNa02,via_interneuron,2,ltm MN
10360,812787,801824,11,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,812787,802072,11,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,812787,805745,11,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,812787,810535,6,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,812787,801469,5,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,906255,801469,10,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,906255,801918,10,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,906255,802072,7,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,906255,815854,3,DNa02,via_interneuron,2,Sternal adductor MN
10360,906255,801824,3,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,906255,817210,2,DNa02,via_interneuron,2,Ta levator MN
10360,906255,811652,1,DNa02,via_interneuron,2,Fe reductor MN
10360,906255,805745,1,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,906255,806898,1,DNa02,via_interneuron,2,Fe reductor MN
10360,803268,801946,10,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,803268,801477,10,DNa02,via_interneuron,2,MNml81
10360,803268,907387,8,DNa02,via_interneuron,2,MNml77
10360,803268,817681,3,DNa02,via_interneuron,2,Tr flexor MN
10360,803268,800776,2,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,803268,803499,2,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,803268,802521,2,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,803268,824223,2,DNa02,via_interneuron,2,STTMm
10360,803268,801761,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,803268,800962,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,803268,801813,1,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,803268,824315,1,DNa02,via_interneuron,2,Tr flexor MN
10360,803268,907848,1,DNa02,via_interneuron,2,Acc. ti flexor MN
10360,809374,800578,10,DNa02,via_interneuron,2,Fe reductor MN
10360,809374,800504,10,DNa02,via_interneuron,2,Sternotrochanter MN
10360,809374,807160,10,DNa02,via_interneuron,2,MNhl01
10360,809374,800851,10,DNa02,via_interneuron,2,Sternotrochanter MN
10360,809374,816501,8,DNa02,via_interneuron,2,MNhl02
10360,809374,802251,7,DNa02,via_interneuron,2,MNad34
10360,809374,800175,4,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,809374,816215,3,DNa02,via_interneuron,2,Acc. ti flexor MN
10360,809374,805255,2,DNa02,via_interneuron,2,MNad32
10360,809374,801548,2,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,809374,800875,1,DNa02,via_interneuron,2,MNad33
10360,809374,804919,1,DNa02,via_interneuron,2,Ti flexor MN
10360,809374,801492,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,809374,802215,1,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,809374,1050233038,1,DNa02,via_interneuron,2,Acc. ti flexor MN
10360,808086,805313,10,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,808086,803314,10,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,808086,808011,10,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,808086,805410,10,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,808086,803698,3,DNa02,via_interneuron,2,Sternotrochanter MN
10360,808086,806403,1,DNa02,via_interneuron,2,MNnm14
10360,808086,810535,1,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,808530,801137,10,DNa02,via_interneuron,2,b2 MN
10360,808530,801350,6,DNa02,via_interneuron,2,b2 MN
10360,808530,800637,2,DNa02,via_interneuron,2,i1 MN
10360,808530,802659,2,DNa02,via_interneuron,2,MNhm03
10360,808530,800190,1,DNa02,via_interneuron,2,MNwm35
10360,808530,800606,1,DNa02,via_interneuron,2,MNwm35
10360,808530,800621,1,DNa02,via_interneuron,2,Ti extensor MN
10360,808530,801899,1,DNa02,via_interneuron,2,MNad42
10360,800313,927808,10,DNa02,via_interneuron,2,Ti flexor MN
10360,800313,804919,10,DNa02,via_interneuron,2,Ti flexor MN
10360,800313,802295,10,DNa02,via_interneuron,2,Ti flexor MN
10360,800313,802251,9,DNa02,via_interneuron,2,MNad34
10360,800313,801394,9,DNa02,via_interneuron,2,MNad67
10360,800313,819112,7,DNa02,via_interneuron,2,Ti flexor MN
10360,800313,800578,5,DNa02,via_interneuron,2,Fe reductor MN
10360,800313,800875,5,DNa02,via_interneuron,2,MNad33
10360,800313,903679,5,DNa02,via_interneuron,2,MNad67
10360,800313,1050003192,4,DNa02,via_interneuron,2,Acc. ti flexor MN
10360,800313,803047,4,DNa02,via_interneuron,2,MNad15
10360,800313,824041,3,DNa02,via_interneuron,2,Ti flexor MN
10360,800313,807972,3,DNa02,via_interneuron,2,ltm2-femur MN
10360,800313,803147,3,DNa02,via_interneuron,2,Ti flexor MN
10360,800313,801933,3,DNa02,via_interneuron,2,MNhm42
10360,800313,801434,2,DNa02,via_interneuron,2,MNad19
10360,800313,803226,2,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,800313,801715,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,800313,801492,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,800313,801158,1,DNa02,via_interneuron,2,MNad64
10360,800313,804078,1,DNa02,via_interneuron,2,MNhl29
10360,800313,857751,1,DNa02,via_interneuron,2,ltm2-femur MN
10360,800313,818295,1,DNa02,via_interneuron,2,Ti flexor MN
10360,800313,1050088257,1,DNa02,via_interneuron,2,Ti flexor MN
10360,801580,821449,10,DNa02,via_interneuron,2,ltm2-femur MN
10360,801580,803072,10,DNa02,via_interneuron,2,Ti flexor MN
10360,801580,808685,10,DNa02,via_interneuron,2,Ti flexor MN
10360,801580,828238,5,DNa02,via_interneuron,2,
10360,801580,1050303231,3,DNa02,via_interneuron,2,Ti flexor MN
10360,801580,813629,2,DNa02,via_interneuron,2,Acc. ti flexor MN
10360,801580,801721,1,DNa02,via_interneuron,2,Tr flexor MN
10360,801580,905586,1,DNa02,via_interneuron,2,Acc. tr flexor MN
10360,801580,906235,1,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,801580,910296,1,DNa02,via_interneuron,2,Acc. ti flexor MN
10360,801580,903090,1,DNa02,via_interneuron,2,MNhl62
10360,801580,815958,1,DNa02,via_interneuron,2,Acc. tr flexor MN
10360,801580,914852,1,DNa02,via_interneuron,2,Acc. tr flexor MN
10360,801580,1050174251,1,DNa02,via_interneuron,2,ltm2-femur MN
10360,801626,800553,10,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,801626,903643,10,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801626,903642,10,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801626,902962,10,DNa02,via_interneuron,2,Fe reductor MN
10360,801626,800290,10,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,801626,907256,10,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801626,816022,10,DNa02,via_interneuron,2,MNhl29
10360,801626,801375,10,DNa02,via_interneuron,2,Sternotrochanter MN
10360,801626,905792,10,DNa02,via_interneuron,2,MNhl01
10360,801626,905849,10,DNa02,via_interneuron,2,Tergotr. MN
10360,801626,1050493413,10,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801626,801090,10,DNa02,via_interneuron,2,Sternotrochanter MN
10360,801626,801267,10,DNa02,via_interneuron,2,MNhl02
10360,801626,801148,10,DNa02,via_interneuron,2,Sternotrochanter MN
10360,801626,801693,9,DNa02,via_interneuron,2,Fe reductor MN
10360,801626,807854,8,DNa02,via_interneuron,2,Sternal adductor MN
10360,801626,869369,4,DNa02,via_interneuron,2,MNhl65
10360,801626,808453,4,DNa02,via_interneuron,2,Tr extensor MN
10360,801626,800316,3,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,801626,801335,1,DNa02,via_interneuron,2,MNhl59
10360,801626,1050938258,1,DNa02,via_interneuron,2,Tr flexor MN
10360,801626,905928,1,DNa02,via_interneuron,2,Tr flexor MN
10360,801626,1050091102,1,DNa02,via_interneuron,2,ltm MN
10360,801626,905661,1,DNa02,via_interneuron,2,Tr extensor MN
10360,812460,801469,9,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,812460,801918,9,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,812460,815854,5,DNa02,via_interneuron,2,Sternal adductor MN
10360,812460,803314,3,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,812460,813566,2,DNa02,via_interneuron,2,Fe reductor MN
10360,812460,805745,2,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,812460,801824,2,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,812460,817347,1,DNa02,via_interneuron,2,Tergotr. MN
10360,812460,924716,1,DNa02,via_interneuron,2,Tergotr. MN
10360,807013,801469,9,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,807013,801824,9,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,807013,801918,9,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,807013,802072,4,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,807013,805745,4,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,807013,817347,2,DNa02,via_interneuron,2,Tergotr. MN
10360,807013,811652,2,DNa02,via_interneuron,2,Fe reductor MN
10360,807013,804866,1,DNa02,via_interneuron,2,Tergotr. MN
10360,807013,805410,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,807013,810535,1,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,807013,803698,1,DNa02,via_interneuron,2,Sternotrochanter MN
10360,807013,1050306082,1,DNa02,via_interneuron,2,Acc. tr flexor MN
10360,801129,801761,9,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801129,802521,9,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801129,800962,9,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801129,800776,9,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,801129,818996,9,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801129,811395,9,DNa02,via_interneuron,2,MNxm02
10360,801129,807395,9,DNa02,via_interneuron,2,MNml29
10360,801129,902719,9,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,801129,807854,9,DNa02,via_interneuron,2,Sternal adductor MN
10360,801129,801693,9,DNa02,via_interneuron,2,Fe reductor MN
10360,801129,801477,8,DNa02,via_interneuron,2,MNml81
10360,801129,800158,7,DNa02,via_interneuron,2,Ti extensor MN
10360,801129,801148,7,DNa02,via_interneuron,2,Sternotrochanter MN
10360,801129,905849,7,DNa02,via_interneuron,2,Tergotr. MN
10360,801129,903090,6,DNa02,via_interneuron,2,MNhl62
10360,801129,801267,6,DNa02,via_interneuron,2,MNhl02
10360,801129,801090,5,DNa02,via_interneuron,2,Sternotrochanter MN
10360,801129,906235,5,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,801129,905792,3,DNa02,via_interneuron,2,MNhl01
10360,801129,812531,3,DNa02,via_interneuron,2,Acc. ti flexor MN
10360,801129,801058,2,DNa02,via_interneuron,2,Tr flexor MN
10360,801129,803499,2,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,801129,823132,2,DNa02,via_interneuron,2,Fe reductor MN
10360,801129,905145,2,DNa02,via_interneuron,2,Fe reductor MN
10360,801129,800316,1,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,801129,801375,1,DNa02,via_interneuron,2,Sternotrochanter MN
10360,801129,817681,1,DNa02,via_interneuron,2,Tr flexor MN
10360,801129,821769,1,DNa02,via_interneuron,2,Fe reductor MN
10360,801129,824315,1,DNa02,via_interneuron,2,Tr flexor MN
10360,801129,1050460102,1,DNa02,via_interneuron,2,Acc. ti flexor MN
10360,801129,1050091102,1,DNa02,via_interneuron,2,ltm MN
10360,803828,800553,9,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,803828,903643,9,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,803828,903642,9,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,803828,800290,9,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,803828,902962,9,DNa02,via_interneuron,2,Fe reductor MN
10360,803828,907256,9,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,803828,816022,9,DNa02,via_interneuron,2,MNhl29
10360,803828,905792,9,DNa02,via_interneuron,2,MNhl01
10360,803828,905849,9,DNa02,via_interneuron,2,Tergotr. MN
10360,803828,801090,9,DNa02,via_interneuron,2,Sternotrochanter MN
10360,803828,1050493413,9,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,803828,801267,9,DNa02,via_interneuron,2,MNhl02
